Customer_ID,Age,Gender,Annual_Income,Customer_Tenure,Purchase_Frequency,Total_Spending,Average_Order_Value,Days_Since_Last_Purchase,Website_Visits
CUST08316,37,Other,705542.74,10,7,19680.0,2811.43,2,21
CUST08317,67,Male,500115.99,102,20,35610.0,1780.5,40,26
CUST08318,68,Female,383453.04,70,7,8930.0,1275.71,94,21
CUST08319,65,Male,587403.13,21,15,18370.0,1224.67,29,29
CUST08320,31,Male,453735.35,101,11,14550.0,1322.73,20,15
CUST08321,47,Male,375133.17,29,7,7690.0,1098.57,119,25
CUST08322,46,Female,493580.2,59,3,4660.0,1553.33,294,28
CUST08323,25,Male,496626.08,40,10,11060.0,1106.0,36,28
CUST08324,29,Other,403386.29,21,12,32980.0,2748.33,52,27
CUST08325,58,Male,346480.98,86,1,590.0,590.0,583,32
CUST08326,55,Male,520636.87,99,2,2760.0,1380.0,235,27
CUST08327,43,Female,548738.63,63,4,10160.0,2540.0,166,27
CUST08328,67,Female,598595.86,46,14,12770.0,912.14,122,16
CUST08329,19,Female,590046.16,5,2,2770.0,1385.0,58,15
CUST08330,57,Female,905397.53,15,5,5650.0,1130.0,16,29
CUST08331,31,Male,306478.6,105,24,36550.0,1522.92,45,24
CUST08332,23,Male,1020894.36,111,21,43450.0,2069.05,57,26
CUST08333,59,Male,273852.33,83,4,9170.0,2292.5,295,26
CUST08334,57,Male,876678.66,80,9,14700.0,1633.33,220,24
CUST08335,48,Female,626594.99,40,20,44420.0,2221.0,19,19
CUST08336,34,Female,396401.93,111,13,33310.0,2562.31,10,28
CUST08337,42,Female,180000.0,107,3,5780.0,1926.67,472,23
CUST08338,49,Male,255149.73,87,3,6480.0,2160.0,264,19
CUST08339,29,Female,375913.3,4,13,25030.0,1925.38,11,27
CUST08340,66,Female,611079.29,85,2,6650.0,3325.0,460,27
CUST08341,30,Male,393149.18,24,11,30820.0,2801.82,64,17
CUST08342,36,Male,491347.09,42,1,2940.0,2940.0,567,26
CUST08343,61,Female,410810.87,119,7,15370.0,2195.71,316,19
CUST08344,65,Female,539380.37,26,6,15940.0,2656.67,1,27
CUST08345,42,Other,268233.85,106,10,19320.0,1932.0,75,31
CUST08346,48,Male,443991.94,66,14,20580.0,1470.0,14,23
CUST08347,54,Male,633601.33,104,6,8480.0,1413.33,165,27
CUST08348,42,Male,1558705.28,8,6,11510.0,1918.33,22,29
CUST08349,33,Male,730569.81,73,7,19640.0,2805.71,3,30
CUST08350,55,Female,460021.87,66,11,23040.0,2094.55,41,21
CUST08351,60,Male,375086.82,78,11,28960.0,2632.73,11,24
CUST08352,66,Female,614261.95,20,14,30640.0,2188.57,27,24
CUST08353,40,Female,342910.01,66,9,32510.0,3612.22,4,28
CUST08354,31,Male,533528.02,68,32,75180.0,2349.38,1,22
CUST08355,23,Male,576588.39,99,10,35760.0,3576.0,14,18
CUST08356,42,Female,457518.23,55,5,14820.0,2964.0,23,30
CUST08357,40,Female,774349.1,78,7,14670.0,2095.71,161,28
CUST08358,60,Male,479290.21,85,3,2240.0,746.67,109,22
CUST08359,29,Male,408355.25,112,12,23080.0,1923.33,54,16
CUST08360,30,Female,397463.71,79,9,17440.0,1937.78,57,26
CUST08361,53,Female,279643.6,39,3,5950.0,1983.33,263,26
CUST08362,56,Male,263703.79,50,13,32510.0,2500.77,61,19
CUST08363,51,Female,654744.32,20,22,45790.0,2081.36,18,25
CUST08364,23,Female,972516.54,70,6,8860.0,1476.67,70,24
CUST08365,55,Male,1314797.13,28,10,26910.0,2691.0,65,24
CUST08366,67,Female,826742.45,117,11,23150.0,2104.55,140,19
CUST08367,69,Male,631999.96,112,14,15910.0,1136.43,18,25
CUST08368,57,Male,574264.57,43,14,44230.0,3159.29,43,18
CUST08369,25,Male,901538.05,66,3,1590.0,530.0,131,23
CUST08370,25,Male,423558.64,28,16,47600.0,2975.0,0,21
CUST08371,57,Female,1124481.87,119,1,710.0,710.0,681,20
CUST08372,50,Female,491132.66,98,21,72850.0,3469.05,0,24
CUST08373,51,Male,561857.26,78,6,14150.0,2358.33,134,14
CUST08374,61,Male,505587.9,73,5,10410.0,2082.0,53,28
CUST08375,32,Female,829612.86,23,6,11700.0,1950.0,55,21
CUST08376,53,Male,497383.0,108,12,26670.0,2222.5,60,29
CUST08377,52,Male,599906.58,35,10,26060.0,2606.0,8,28
CUST08378,63,Female,288861.27,22,4,7560.0,1890.0,167,35
CUST08379,39,Female,458283.56,5,29,88230.0,3042.41,6,34
CUST08380,40,Male,800951.38,60,0,0.0,0.0,9999,19
CUST08381,57,Female,341852.94,41,4,21030.0,5257.5,120,17
CUST08382,62,Male,493997.03,29,5,7790.0,1558.0,39,38
CUST08383,68,Female,491092.94,35,13,55880.0,4298.46,19,21
CUST08384,39,Female,384375.84,114,8,12690.0,1586.25,105,24
CUST08385,22,Female,790617.44,98,7,12560.0,1794.29,77,26
CUST08386,48,Female,624735.87,68,4,4920.0,1230.0,116,22
CUST08387,30,Male,750355.65,45,8,34060.0,4257.5,128,23
CUST08388,45,Male,802534.97,113,17,26010.0,1530.0,26,19
CUST08389,37,Male,507029.49,9,13,32410.0,2493.08,15,26
CUST08390,50,Female,1015250.69,51,3,12100.0,4033.33,471,24
CUST08391,33,Female,289221.15,14,6,17410.0,2901.67,85,19
CUST08392,46,Female,467339.78,109,12,16160.0,1346.67,19,21
CUST08393,40,Female,534663.1,69,9,13660.0,1517.78,95,23
CUST08394,41,Male,228590.08,114,8,15130.0,1891.25,8,29
CUST08395,51,Male,945090.87,56,10,38520.0,3852.0,51,20
CUST08396,24,Male,338253.84,111,5,5910.0,1182.0,392,25
CUST08397,55,Male,515545.66,91,2,7700.0,3850.0,140,36
CUST08398,54,Male,702242.59,11,6,22950.0,3825.0,19,24
CUST08399,21,Female,1419111.7,30,18,98320.0,5462.22,16,17
CUST08400,51,Male,236369.61,115,7,10490.0,1498.57,91,17
CUST08401,59,Female,653914.81,101,5,14600.0,2920.0,147,19
CUST08402,39,Female,441615.94,39,19,27960.0,1471.58,4,27
CUST08403,22,Male,669272.86,98,4,6670.0,1667.5,117,28
CUST08404,67,Female,762386.44,115,22,73630.0,3346.82,2,32
CUST08405,59,Male,603539.59,24,11,35200.0,3200.0,54,14
CUST08406,40,Male,518180.39,80,5,18960.0,3792.0,184,24
CUST08407,32,Male,310744.1,58,15,30670.0,2044.67,5,23
CUST08408,48,Male,320834.88,30,7,13930.0,1990.0,6,20
CUST08409,26,Female,718464.56,24,16,23570.0,1473.12,34,29
CUST08410,60,Female,339672.41,67,7,21100.0,3014.29,103,25
CUST08411,70,Male,605492.91,29,10,25250.0,2525.0,27,28
CUST08412,42,Male,898410.99,42,3,9560.0,3186.67,224,29
CUST08413,42,Male,278834.28,76,9,18890.0,2098.89,113,26
CUST08414,66,Female,899870.06,119,3,13070.0,4356.67,81,24
CUST08415,38,Male,886104.01,62,3,6710.0,2236.67,166,28
CUST08416,26,Female,583336.56,27,8,19090.0,2386.25,14,16
CUST08417,65,Female,379064.96,29,4,7760.0,1940.0,494,21
CUST08418,55,Male,635292.28,66,5,11270.0,2254.0,243,25
CUST08419,39,Other,461512.04,57,27,70430.0,2608.52,2,27
CUST08420,60,Male,363568.7,61,2,4180.0,2090.0,147,33
CUST08421,40,Other,532089.28,29,1,710.0,710.0,178,22
CUST08422,66,Male,337149.27,104,2,4190.0,2095.0,47,14
CUST08423,21,Male,293659.18,57,5,9000.0,1800.0,267,25
CUST08424,46,Female,391560.58,73,4,2240.0,560.0,41,35
CUST08425,32,Female,230490.06,55,7,12630.0,1804.29,13,24
CUST08426,18,Female,857560.4,116,10,16820.0,1682.0,77,20
CUST08427,47,Male,630891.98,44,17,26370.0,1551.18,105,25
CUST08428,46,Female,339465.56,28,8,12790.0,1598.75,244,22
CUST08429,37,Male,397518.68,37,6,11440.0,1906.67,25,27
CUST08430,50,Male,703483.28,23,3,4370.0,1456.67,462,29
CUST08431,58,Male,886695.93,77,7,17810.0,2544.29,201,23
CUST08432,61,Female,524716.55,69,2,5310.0,2655.0,227,19
CUST08433,53,Female,445181.34,96,1,2200.0,2200.0,190,37
CUST08434,39,Male,239700.16,92,10,13310.0,1331.0,15,29
CUST08435,30,Male,432664.0,58,8,18320.0,2290.0,14,23
CUST08436,24,Male,299602.64,79,5,16420.0,3284.0,298,22
CUST08437,25,Male,295665.87,88,14,20030.0,1430.71,19,25
CUST08438,45,Male,870859.13,32,4,3260.0,815.0,187,27
CUST08439,62,Female,474341.77,85,9,11660.0,1295.56,150,30
CUST08440,60,Female,532691.63,69,3,5680.0,1893.33,128,25
CUST08441,26,Female,600379.54,101,18,29130.0,1618.33,104,31
CUST08442,42,Male,461491.24,36,8,20470.0,2558.75,69,27
CUST08443,33,Male,515495.36,92,19,33080.0,1741.05,78,26
CUST08444,27,Female,504393.77,32,5,8490.0,1698.0,260,35
CUST08445,28,Female,412701.29,59,11,20300.0,1845.45,111,19
CUST08446,48,Female,565590.62,60,2,1990.0,995.0,55,30
CUST08447,29,Female,480506.26,87,13,30080.0,2313.85,5,32
CUST08448,48,Female,520290.88,80,10,11340.0,1134.0,47,33
CUST08449,31,Male,500933.66,114,13,16840.0,1295.38,78,32
CUST08450,68,Male,1205465.46,74,5,9140.0,1828.0,220,32
CUST08451,61,Female,780553.39,93,3,4640.0,1546.67,23,17
CUST08452,49,Female,708927.17,116,6,6200.0,1033.33,44,20
CUST08453,67,Male,617780.75,27,7,6750.0,964.29,25,28
CUST08454,70,Male,605684.73,99,11,20790.0,1890.0,113,33
CUST08455,34,Female,440375.88,106,4,9920.0,2480.0,48,22
CUST08456,52,Female,827928.81,109,11,47130.0,4284.55,83,19
CUST08457,18,Male,579862.27,24,22,36520.0,1660.0,0,20
CUST08458,46,Male,650197.72,87,16,25310.0,1581.88,9,23
CUST08459,68,Male,438079.24,67,3,3000.0,1000.0,54,24
CUST08460,21,Female,337903.25,36,28,62530.0,2233.21,8,25
CUST08461,40,Male,833469.79,109,6,11460.0,1910.0,177,22
CUST08462,45,Female,529933.8,14,5,6320.0,1264.0,149,20
CUST08463,33,Female,403035.66,68,12,20520.0,1710.0,98,30
CUST08464,29,Male,583403.12,44,2,5470.0,2735.0,232,27
CUST08465,70,Female,476932.44,48,24,81930.0,3413.75,8,22
CUST08466,38,Male,1004342.81,106,9,17040.0,1893.33,147,17
CUST08467,62,Female,425970.2,119,4,2730.0,682.5,81,24
CUST08468,34,Female,611234.93,32,3,9120.0,3040.0,187,28
CUST08469,57,Male,815452.38,120,10,11820.0,1182.0,12,34
CUST08470,30,Male,671675.57,84,14,14590.0,1042.14,83,25
CUST08471,69,Female,638160.81,120,16,20770.0,1298.12,137,34
CUST08472,49,Male,398040.75,17,16,19920.0,1245.0,8,25
CUST08473,54,Female,527016.8,93,15,31100.0,2073.33,57,26
CUST08474,67,Male,615377.69,57,2,5130.0,2565.0,97,28
CUST08475,32,Female,539631.24,39,1,2150.0,2150.0,666,22
CUST08476,29,Female,974023.16,32,1,2720.0,2720.0,715,29
CUST08477,66,Female,464055.23,68,9,16360.0,1817.78,73,21
CUST08478,32,Male,507576.6,88,16,54060.0,3378.75,3,36
CUST08479,51,Male,1598814.99,108,3,4540.0,1513.33,186,28
CUST08480,23,Male,726488.91,106,17,66340.0,3902.35,8,33
CUST08481,34,Male,323418.5,2,5,8840.0,1768.0,8,23
CUST08482,65,Female,625585.79,78,11,17230.0,1566.36,48,34
CUST08483,66,Female,714434.68,104,19,43090.0,2267.89,79,24
CUST08484,37,Male,348650.74,42,16,69180.0,4323.75,76,30
CUST08485,26,Female,436663.17,38,19,42170.0,2219.47,70,32
CUST08486,22,Male,292517.71,55,8,7650.0,956.25,5,26
CUST08487,40,Male,570638.67,55,6,19040.0,3173.33,64,16
CUST08488,50,Female,241019.3,34,1,9180.0,9180.0,86,19
CUST08489,55,Female,350679.52,46,17,46730.0,2748.82,10,25
CUST08490,31,Female,268328.3,43,13,32090.0,2468.46,0,25
CUST08491,34,Male,579664.09,2,8,27730.0,3466.25,4,18
CUST08492,36,Male,429313.45,36,2,3750.0,1875.0,298,19
CUST08493,50,Male,597856.55,70,26,61190.0,2353.46,45,20
CUST08494,18,Female,218924.94,36,9,40750.0,4527.78,22,29
CUST08495,30,Female,351788.84,22,7,8240.0,1177.14,118,21
CUST08496,63,Male,713396.18,69,10,34540.0,3454.0,148,24
CUST08497,44,Female,298002.26,38,14,30230.0,2159.29,69,23
CUST08498,23,Male,792177.01,105,8,21060.0,2632.5,31,27
CUST08499,23,Female,466894.14,54,2,3430.0,1715.0,137,28
CUST08500,50,Male,343112.31,22,2,2420.0,1210.0,220,24
CUST08501,47,Male,353091.74,112,15,27670.0,1844.67,61,27
CUST08502,63,Male,550619.98,75,11,39090.0,3553.64,11,26
CUST08503,52,Male,1342464.84,107,10,25870.0,2587.0,16,25
CUST08504,40,Female,1698694.61,120,7,16110.0,2301.43,47,30
CUST08505,27,Female,274167.16,31,16,45890.0,2868.12,39,39
CUST08506,68,Female,676762.96,53,6,13110.0,2185.0,57,17
CUST08507,36,Female,1058491.86,117,9,13410.0,1490.0,9,28
CUST08508,68,Male,285502.85,106,7,25780.0,3682.86,47,25
CUST08509,45,Female,377477.02,93,17,61540.0,3620.0,33,24
CUST08510,40,Female,569868.81,59,4,8810.0,2202.5,347,23
CUST08511,21,Male,509282.45,97,8,29370.0,3671.25,90,25
CUST08512,37,Male,268163.29,86,11,21810.0,1982.73,129,23
CUST08513,36,Female,700019.97,49,15,36000.0,2400.0,17,21
CUST08514,59,Male,607991.72,27,9,19420.0,2157.78,112,24
CUST08515,44,Female,763738.98,72,7,17270.0,2467.14,4,32
CUST08516,51,Male,635622.16,112,2,8500.0,4250.0,390,34
CUST08517,21,Female,633968.26,57,2,2810.0,1405.0,531,26
CUST08518,55,Female,506551.82,6,5,7460.0,1492.0,11,24
CUST08519,24,Male,861375.8,46,7,10050.0,1435.71,118,21
CUST08520,65,Male,275181.26,25,4,11460.0,2865.0,85,26
CUST08521,24,Male,305036.12,98,6,20210.0,3368.33,25,27
CUST08522,67,Male,819012.75,9,22,67680.0,3076.36,8,34
CUST08523,69,Female,440231.47,64,12,25340.0,2111.67,13,27
CUST08524,43,Male,332360.53,100,19,67740.0,3565.26,7,17
CUST08525,43,Female,731151.06,31,6,12950.0,2158.33,124,30
CUST08526,36,Male,677595.73,19,21,48570.0,2312.86,40,27
CUST08527,26,Female,204275.66,113,8,20080.0,2510.0,5,27
CUST08528,37,Female,679635.55,65,21,55420.0,2639.05,9,26
CUST08529,59,Male,376408.58,88,6,17750.0,2958.33,26,17
CUST08530,62,Female,623519.5,98,4,13840.0,3460.0,480,23
CUST08531,67,Female,482665.59,17,2,8170.0,4085.0,260,23
CUST08532,33,Male,659117.01,34,9,28290.0,3143.33,102,22
CUST08533,34,Female,497538.93,99,4,13680.0,3420.0,216,21
CUST08534,39,Male,285239.06,36,4,10520.0,2630.0,23,16
CUST08535,30,Male,242323.13,13,8,29340.0,3667.5,66,28
CUST08536,29,Female,272779.43,59,3,8840.0,2946.67,17,29
CUST08537,27,Female,302969.09,89,20,37410.0,1870.5,19,21
CUST08538,18,Female,609037.77,119,15,30790.0,2052.67,17,35
CUST08539,49,Male,770238.58,76,15,35110.0,2340.67,138,26
CUST08540,47,Female,434645.83,21,14,45030.0,3216.43,4,30
CUST08541,25,Female,334055.49,101,16,30070.0,1879.38,31,29
CUST08542,38,Female,506907.26,110,5,10510.0,2102.0,282,28
CUST08543,39,Male,205714.56,102,13,54360.0,4181.54,56,25
CUST08544,35,Female,660688.44,65,15,16580.0,1105.33,25,28
CUST08545,19,Female,484166.69,112,19,33060.0,1740.0,46,36
CUST08546,65,Male,516864.84,6,8,22220.0,2777.5,33,26
CUST08547,61,Other,392731.11,109,3,3110.0,1036.67,218,22
CUST08548,26,Male,377613.12,109,2,5510.0,2755.0,66,20
CUST08549,20,Male,238027.43,11,5,8810.0,1762.0,83,29
CUST08550,43,Female,738886.81,80,11,30300.0,2754.55,88,29
CUST08551,38,Other,283571.98,22,15,22610.0,1507.33,60,27
CUST08552,47,Male,361490.12,110,17,26260.0,1544.71,9,25
CUST08553,45,Male,326386.1,11,12,18350.0,1529.17,23,28
CUST08554,53,Female,727333.81,37,6,18510.0,3085.0,28,18
CUST08555,43,Female,384393.19,26,9,22720.0,2524.44,89,19
CUST08556,51,Female,771348.88,57,9,30590.0,3398.89,24,20
CUST08557,25,Female,649970.4,26,13,46250.0,3557.69,41,29
CUST08558,27,Female,326903.08,106,1,1060.0,1060.0,76,24
CUST08559,65,Male,477751.74,21,11,29140.0,2649.09,3,22
CUST08560,60,Other,233026.02,57,8,13160.0,1645.0,65,30
CUST08561,67,Male,598473.74,26,18,34500.0,1916.67,2,26
CUST08562,31,Female,372291.49,15,14,24970.0,1783.57,2,30
CUST08563,57,Male,310858.61,103,10,31920.0,3192.0,12,31
CUST08564,32,Male,442046.64,63,16,20970.0,1310.62,20,34
CUST08565,34,Female,405769.19,35,1,2180.0,2180.0,421,18
CUST08566,70,Other,567819.79,11,13,35930.0,2763.85,15,23
CUST08567,35,Female,1175644.65,73,13,21810.0,1677.69,1,25
CUST08568,49,Female,906642.65,106,2,4840.0,2420.0,146,20
CUST08569,55,Male,292200.4,87,5,10050.0,2010.0,304,28
CUST08570,40,Female,997720.24,68,4,4920.0,1230.0,270,21
CUST08571,63,Male,510641.24,94,17,47010.0,2765.29,93,22
CUST08572,40,Male,180000.0,92,5,5430.0,1086.0,195,31
CUST08573,52,Male,451410.72,89,23,56000.0,2434.78,33,16
CUST08574,56,Female,248013.94,86,4,8370.0,2092.5,34,27
CUST08575,32,Other,410539.71,89,21,60510.0,2881.43,210,24
CUST08576,70,Female,1180237.0,116,7,9820.0,1402.86,70,28
CUST08577,41,Male,277243.46,90,4,11540.0,2885.0,35,30
CUST08578,45,Male,273597.87,50,8,11710.0,1463.75,26,28
CUST08579,33,Female,478340.39,29,19,28360.0,1492.63,9,29
CUST08580,33,Male,346077.21,110,9,18970.0,2107.78,20,28
CUST08581,57,Male,445677.74,64,9,17670.0,1963.33,52,29
CUST08582,56,Female,525065.22,41,5,9680.0,1936.0,3,20
CUST08583,23,Other,256804.45,96,0,0.0,0.0,9999,18
CUST08584,19,Male,554117.38,26,1,1850.0,1850.0,470,24
CUST08585,30,Male,354988.5,28,11,18550.0,1686.36,190,27
CUST08586,61,Female,810039.27,84,5,16700.0,3340.0,70,23
CUST08587,64,Female,337480.95,48,19,44480.0,2341.05,62,30
CUST08588,26,Female,363051.7,66,8,12030.0,1503.75,57,31
CUST08589,51,Male,328837.09,23,5,10350.0,2070.0,81,29
CUST08590,34,Male,414956.19,39,1,2330.0,2330.0,507,37
CUST08591,44,Other,261401.13,69,1,2620.0,2620.0,556,25
CUST08592,46,Male,632427.38,21,3,3480.0,1160.0,434,23
CUST08593,54,Female,394392.99,120,6,4140.0,690.0,19,22
CUST08594,60,Male,720507.61,86,12,40570.0,3380.83,146,22
CUST08595,39,Female,513356.13,49,1,390.0,390.0,491,19
CUST08596,68,Female,1080416.9,75,4,11150.0,2787.5,356,18
CUST08597,41,Female,445166.18,94,15,25110.0,1674.0,10,19
CUST08598,24,Female,425649.03,92,7,11520.0,1645.71,8,29
CUST08599,51,Male,651619.31,36,6,20010.0,3335.0,4,34
CUST08600,65,Other,196414.45,81,5,6660.0,1332.0,218,23
CUST08601,29,Male,402919.45,85,12,27140.0,2261.67,56,27
CUST08602,40,Male,480824.86,37,9,17400.0,1933.33,22,23
CUST08603,32,Male,692700.77,100,16,23070.0,1441.88,46,20
CUST08604,50,Female,759970.56,89,4,10840.0,2710.0,160,20
CUST08605,30,Female,827331.75,88,10,16270.0,1627.0,60,22
CUST08606,40,Male,437830.48,94,13,22090.0,1699.23,111,27
CUST08607,55,Female,358912.57,42,2,4380.0,2190.0,201,22
CUST08608,49,Female,513421.28,62,17,42850.0,2520.59,100,15
CUST08609,62,Female,443569.23,99,7,20850.0,2978.57,233,22
CUST08610,67,Female,235309.19,85,2,2240.0,1120.0,52,24
CUST08611,52,Female,538295.13,6,0,0.0,0.0,9999,29
CUST08612,18,Female,331257.44,85,1,2480.0,2480.0,168,27
CUST08613,64,Male,451289.79,8,17,44930.0,2642.94,8,18
CUST08614,62,Male,439110.43,69,11,21060.0,1914.55,62,24
CUST08615,22,Other,1310684.18,40,19,22940.0,1207.37,266,25
CUST08616,30,Male,749471.34,10,14,12610.0,900.71,2,20
CUST08617,22,Male,667167.01,31,9,19340.0,2148.89,3,18
CUST08618,49,Female,774327.2,30,19,53840.0,2833.68,110,24
CUST08619,68,Male,427904.33,51,4,9630.0,2407.5,100,21
CUST08620,38,Female,285673.42,85,13,31170.0,2397.69,47,25
CUST08621,41,Female,189085.83,36,0,0.0,0.0,9999,33
CUST08622,35,Other,637795.97,61,18,81000.0,4500.0,17,30
CUST08623,38,Male,641556.55,27,0,0.0,0.0,9999,20
CUST08624,27,Male,355185.41,102,14,47140.0,3367.14,120,20
CUST08625,41,Female,375365.82,35,4,6850.0,1712.5,173,22
CUST08626,57,Male,348666.66,60,4,6110.0,1527.5,24,19
CUST08627,64,Female,348977.82,32,19,89920.0,4732.63,9,15
CUST08628,38,Female,398470.55,90,6,9320.0,1553.33,64,32
CUST08629,42,Male,581639.19,4,11,20400.0,1854.55,5,24
CUST08630,69,Female,806367.05,91,6,9500.0,1583.33,47,27
CUST08631,40,Female,494690.92,100,21,53560.0,2550.48,2,28
CUST08632,39,Male,884009.44,101,6,14370.0,2395.0,8,26
CUST08633,21,Male,1453519.19,27,5,10200.0,2040.0,133,26
CUST08634,51,Male,598455.98,47,3,2760.0,920.0,7,29
CUST08635,23,Male,486338.92,112,1,1370.0,1370.0,297,26
CUST08636,45,Female,180000.0,6,5,3390.0,678.0,34,28
CUST08637,48,Male,656179.38,82,6,8830.0,1471.67,174,22
CUST08638,52,Male,514258.58,26,21,28590.0,1361.43,1,22
CUST08639,56,Female,520094.5,108,6,13910.0,2318.33,94,25
CUST08640,59,Female,452315.39,24,8,8410.0,1051.25,17,34
CUST08641,40,Male,411148.49,116,5,9820.0,1964.0,39,19
CUST08642,23,Female,318954.8,71,14,30500.0,2178.57,47,17
CUST08643,33,Male,719101.88,119,7,9380.0,1340.0,154,22
CUST08644,19,Female,180000.0,44,7,12170.0,1738.57,268,25
CUST08645,41,Female,610414.19,14,2,2680.0,1340.0,282,23
CUST08646,34,Female,252781.43,13,10,23040.0,2304.0,28,34
CUST08647,62,Female,889081.79,26,20,76220.0,3811.0,6,18
CUST08648,18,Female,430477.66,43,9,22770.0,2530.0,84,25
CUST08649,23,Female,643142.1,43,6,13770.0,2295.0,2,23
CUST08650,22,Female,544966.27,66,8,20910.0,2613.75,257,27
CUST08651,62,Male,855952.96,110,1,2170.0,2170.0,423,23
CUST08652,67,Male,1146935.07,111,7,25690.0,3670.0,186,30
CUST08653,46,Female,842467.58,87,1,2370.0,2370.0,579,28
CUST08654,29,Female,660496.31,28,11,11050.0,1004.55,105,31
CUST08655,56,Female,440058.89,1,19,44650.0,2350.0,0,20
CUST08656,64,Female,622053.69,96,5,6870.0,1374.0,68,24
CUST08657,20,Female,794308.3,12,1,1210.0,1210.0,198,27
CUST08658,65,Male,420270.55,110,2,8070.0,4035.0,365,23
CUST08659,18,Male,515601.17,50,13,25240.0,1941.54,51,26
CUST08660,44,Female,354782.9,53,2,4180.0,2090.0,20,23
CUST08661,65,Female,738581.46,120,9,34570.0,3841.11,87,20
CUST08662,41,Female,626532.6,60,7,22760.0,3251.43,58,28
CUST08663,61,Female,282281.11,55,11,22430.0,2039.09,24,29
CUST08664,36,Female,582113.8,35,2,1560.0,780.0,53,25
CUST08665,25,Female,457899.23,61,4,10110.0,2527.5,202,20
CUST08666,61,Male,529449.3,26,7,16830.0,2404.29,119,23
CUST08667,64,Female,364863.78,31,21,28180.0,1341.9,14,24
CUST08668,19,Male,904611.32,57,15,22330.0,1488.67,116,34
CUST08669,47,Female,372349.03,12,8,14880.0,1860.0,5,26
CUST08670,47,Male,1301274.7,93,3,14080.0,4693.33,148,28
CUST08671,66,Male,534856.03,5,2,7310.0,3655.0,50,21
CUST08672,56,Male,438126.98,99,1,5600.0,5600.0,567,18
CUST08673,62,Male,611940.11,7,23,40630.0,1766.52,1,21
CUST08674,49,Male,574620.86,16,4,7750.0,1937.5,116,19
CUST08675,18,Other,1218580.27,96,5,8230.0,1646.0,16,26
CUST08676,55,Male,616276.9,52,14,32080.0,2291.43,160,24
CUST08677,30,Female,217053.17,81,2,7240.0,3620.0,190,23
CUST08678,28,Female,375832.87,21,9,15460.0,1717.78,120,32
CUST08679,27,Male,720001.38,27,13,31610.0,2431.54,151,22
CUST08680,65,Male,462390.71,104,1,3570.0,3570.0,75,18
CUST08681,43,Male,398883.47,111,15,33070.0,2204.67,96,24
CUST08682,37,Female,369781.24,116,7,12030.0,1718.57,75,21
CUST08683,34,Male,330501.81,79,3,12430.0,4143.33,213,22
CUST08684,34,Male,560695.44,23,15,22350.0,1490.0,29,25
CUST08685,21,Male,370669.21,72,8,12460.0,1557.5,16,29
CUST08686,22,Female,915770.7,25,8,29020.0,3627.5,48,35
CUST08687,40,Female,344330.77,11,12,20750.0,1729.17,7,25
CUST08688,63,Male,278255.29,63,0,0.0,0.0,9999,30
CUST08689,69,Female,495738.2,57,19,41180.0,2167.37,12,25
CUST08690,27,Male,200051.77,85,11,17330.0,1575.45,15,17
CUST08691,63,Male,180000.0,54,18,80710.0,4483.89,32,20
CUST08692,45,Male,662283.1,119,2,5760.0,2880.0,215,30
CUST08693,50,Female,512456.28,10,12,41360.0,3446.67,7,25
CUST08694,60,Female,195539.47,50,12,17660.0,1471.67,36,29
CUST08695,43,Female,520859.69,73,16,48200.0,3012.5,36,36
CUST08696,67,Female,438485.31,112,4,6860.0,1715.0,92,18
CUST08697,65,Male,251926.75,1,27,38500.0,1425.93,3,27
CUST08698,46,Male,694823.92,86,3,14160.0,4720.0,153,26
CUST08699,44,Male,990225.53,70,23,53290.0,2316.96,10,26
CUST08700,35,Female,1188975.85,30,2,2220.0,1110.0,46,33
CUST08701,57,Male,579230.59,55,3,12750.0,4250.0,22,29
CUST08702,27,Female,505071.53,98,8,19250.0,2406.25,117,20
CUST08703,59,Female,1110978.23,77,7,23780.0,3397.14,90,20
CUST08704,22,Male,560124.22,86,2,1860.0,930.0,216,26
CUST08705,27,Female,428938.12,6,4,3260.0,815.0,49,15
CUST08706,67,Male,372202.39,105,1,1410.0,1410.0,241,20
CUST08707,38,Female,641488.66,110,3,9950.0,3316.67,106,28
CUST08708,41,Female,239396.46,24,1,1810.0,1810.0,202,27
CUST08709,55,Male,842541.47,85,8,20120.0,2515.0,27,37
CUST08710,20,Female,267407.62,103,4,10080.0,2520.0,359,17
CUST08711,57,Female,341418.11,87,17,25340.0,1490.59,0,26
CUST08712,48,Male,574638.59,5,1,950.0,950.0,139,21
CUST08713,58,Male,1096777.56,7,5,7980.0,1596.0,25,29
CUST08714,54,Male,443073.14,3,21,76240.0,3630.48,5,25
CUST08715,19,Female,311605.61,119,9,40970.0,4552.22,138,35
CUST08716,19,Male,808321.94,13,2,5240.0,2620.0,108,26
CUST08717,56,Male,410012.8,54,11,11660.0,1060.0,104,25
CUST08718,66,Male,234855.49,63,4,10190.0,2547.5,133,20
CUST08719,59,Male,656788.8,76,5,11090.0,2218.0,117,31
CUST08720,61,Female,452418.47,6,11,13030.0,1184.55,7,33
CUST08721,51,Female,448007.67,98,7,16710.0,2387.14,44,22
CUST08722,59,Female,696651.84,79,1,1040.0,1040.0,607,20
CUST08723,37,Female,725646.79,47,6,18410.0,3068.33,135,25
CUST08724,50,Female,356531.77,82,5,10620.0,2124.0,3,33
