Purchase_ID,Customer_ID,Product_ID,Purchase_Date,Quantity
PUR70801,CUST08021,P00042,2026-04-30,1
PUR70802,CUST08021,P00012,2025-06-25,1
PUR70803,CUST08022,P00037,2025-11-10,1
PUR70804,CUST08023,P00060,2026-03-31,1
PUR70805,CUST08023,P00208,2026-01-03,1
PUR70806,CUST08023,P00225,2026-04-08,3
PUR70807,CUST08023,P00415,2026-05-18,1
PUR70808,CUST08023,P00382,2026-05-10,1
PUR70809,CUST08023,P00060,2026-02-10,1
PUR70810,CUST08023,P00415,2026-04-01,1
PUR70811,CUST08024,P00375,2025-11-09,1
PUR70812,CUST08024,P00053,2026-03-26,1
PUR70813,CUST08024,P00171,2026-04-23,2
PUR70814,CUST08024,P00296,2025-12-15,2
PUR70815,CUST08024,P00375,2026-07-28,1
PUR70816,CUST08024,P00171,2025-12-25,2
PUR70817,CUST08024,P00375,2026-06-25,1
PUR70818,CUST08024,P00503,2026-08-25,1
PUR70819,CUST08024,P00451,2026-03-30,1
PUR70820,CUST08024,P00451,2025-10-29,1
PUR70821,CUST08024,P00375,2026-08-23,1
PUR70822,CUST08025,P00436,2025-02-03,1
PUR70823,CUST08025,P00253,2025-07-02,1
PUR70824,CUST08025,P00420,2025-12-06,1
PUR70825,CUST08025,P00488,2026-03-28,1
PUR70826,CUST08025,P00181,2025-12-25,1
PUR70827,CUST08025,P00420,2025-12-01,1
PUR70828,CUST08025,P00517,2026-08-26,2
PUR70829,CUST08025,P00530,2025-03-14,1
PUR70830,CUST08025,P00253,2025-10-12,1
PUR70831,CUST08025,P00681,2026-04-22,2
PUR70832,CUST08025,P00420,2026-02-03,2
PUR70833,CUST08025,P00545,2025-11-04,1
PUR70834,CUST08025,P00140,2024-10-17,1
PUR70835,CUST08025,P00659,2025-08-25,1
PUR70836,CUST08025,P00726,2026-07-27,1
PUR70837,CUST08026,P00518,2026-05-11,1
PUR70838,CUST08026,P00592,2025-11-16,1
PUR70839,CUST08026,P00145,2026-01-01,3
PUR70840,CUST08026,P00592,2026-08-21,1
PUR70841,CUST08027,P00608,2024-09-02,1
PUR70842,CUST08027,P00225,2025-01-29,1
PUR70843,CUST08027,P00090,2024-09-30,1
PUR70844,CUST08027,P00125,2024-09-27,1
PUR70845,CUST08027,P00585,2024-09-28,2
PUR70846,CUST08027,P00406,2026-01-11,1
PUR70847,CUST08027,P00057,2025-04-21,1
PUR70848,CUST08027,P00057,2025-02-24,1
PUR70849,CUST08027,P00057,2026-08-14,2
PUR70850,CUST08027,P00057,2024-10-22,1
PUR70851,CUST08027,P00057,2025-07-19,3
PUR70852,CUST08027,P00469,2026-04-18,1
PUR70853,CUST08028,P00647,2026-03-09,2
PUR70854,CUST08028,P00525,2026-07-02,2
PUR70855,CUST08028,P00712,2025-01-31,1
PUR70856,CUST08028,P00008,2024-09-15,1
PUR70857,CUST08028,P00554,2024-12-08,1
PUR70858,CUST08028,P00486,2025-07-16,1
PUR70859,CUST08028,P00554,2024-10-08,1
PUR70860,CUST08028,P00647,2025-07-10,2
PUR70861,CUST08029,P00061,2026-08-15,2
PUR70862,CUST08029,P00061,2026-08-31,2
PUR70863,CUST08029,P00749,2026-08-04,1
PUR70864,CUST08029,P00061,2026-07-18,1
PUR70865,CUST08029,P00061,2026-07-28,1
PUR70866,CUST08029,P00061,2026-07-31,2
PUR70867,CUST08029,P00061,2026-08-20,1
PUR70868,CUST08030,P00233,2026-06-08,3
PUR70869,CUST08030,P00085,2025-07-03,1
PUR70870,CUST08030,P00099,2025-04-24,1
PUR70871,CUST08030,P00111,2025-08-08,1
PUR70872,CUST08030,P00583,2025-10-07,2
PUR70873,CUST08030,P00233,2026-08-20,1
PUR70874,CUST08030,P00233,2024-09-02,1
PUR70875,CUST08030,P00233,2025-02-04,1
PUR70876,CUST08030,P00427,2026-06-23,1
PUR70877,CUST08030,P00233,2025-12-07,1
PUR70878,CUST08030,P00002,2025-06-28,1
PUR70879,CUST08030,P00427,2026-08-01,1
PUR70880,CUST08030,P00447,2026-02-11,3
PUR70881,CUST08030,P00233,2026-08-10,1
PUR70882,CUST08030,P00233,2026-07-10,1
PUR70883,CUST08030,P00233,2025-05-13,1
PUR70884,CUST08030,P00233,2024-12-26,1
PUR70885,CUST08030,P00233,2025-05-01,1
PUR70886,CUST08030,P00017,2026-03-09,1
PUR70887,CUST08031,P00280,2025-07-10,1
PUR70888,CUST08031,P00358,2025-11-06,1
PUR70889,CUST08031,P00358,2025-08-12,1
PUR70890,CUST08031,P00280,2025-09-01,1
PUR70891,CUST08031,P00188,2024-11-27,1
PUR70892,CUST08031,P00424,2025-06-20,1
PUR70893,CUST08031,P00496,2026-03-19,1
PUR70894,CUST08031,P00358,2025-01-10,1
PUR70895,CUST08031,P00312,2026-01-02,2
PUR70896,CUST08031,P00725,2026-01-03,1
PUR70897,CUST08031,P00358,2025-02-02,1
PUR70898,CUST08031,P00633,2024-10-30,1
PUR70899,CUST08031,P00423,2026-05-27,1
PUR70900,CUST08032,P00190,2026-08-21,2
PUR70901,CUST08032,P00190,2025-03-30,1
PUR70902,CUST08033,P00411,2026-02-21,1
PUR70903,CUST08033,P00494,2026-01-30,1
PUR70904,CUST08033,P00064,2026-01-02,1
PUR70905,CUST08033,P00041,2024-11-03,1
PUR70906,CUST08033,P00411,2025-06-23,2
PUR70907,CUST08033,P00680,2024-10-03,1
PUR70908,CUST08033,P00064,2025-07-28,1
PUR70909,CUST08033,P00041,2024-10-21,1
PUR70910,CUST08033,P00411,2024-09-25,1
PUR70911,CUST08033,P00064,2026-04-11,1
PUR70912,CUST08033,P00081,2026-06-26,1
PUR70913,CUST08033,P00326,2025-10-25,1
PUR70914,CUST08033,P00064,2026-05-06,2
PUR70915,CUST08033,P00411,2024-09-06,1
PUR70916,CUST08033,P00411,2025-09-13,2
PUR70917,CUST08033,P00411,2026-04-09,1
PUR70918,CUST08033,P00064,2025-07-03,1
PUR70919,CUST08033,P00617,2024-10-19,2
PUR70920,CUST08033,P00242,2025-10-28,1
PUR70921,CUST08033,P00494,2026-02-08,1
PUR70922,CUST08033,P00411,2025-04-12,1
PUR70923,CUST08033,P00064,2024-12-21,1
PUR70924,CUST08033,P00064,2025-01-31,1
PUR70925,CUST08033,P00411,2026-02-28,1
PUR70926,CUST08033,P00242,2025-05-30,2
PUR70927,CUST08034,P00539,2025-06-27,1
PUR70928,CUST08034,P00633,2026-05-06,1
PUR70929,CUST08034,P00147,2025-09-27,1
PUR70930,CUST08034,P00022,2025-10-25,2
PUR70931,CUST08034,P00022,2026-03-16,1
PUR70932,CUST08034,P00365,2026-02-04,2
PUR70933,CUST08034,P00496,2025-09-02,2
PUR70934,CUST08034,P00280,2026-07-19,1
PUR70935,CUST08034,P00457,2025-02-20,1
PUR70936,CUST08034,P00280,2025-10-11,1
PUR70937,CUST08034,P00280,2025-10-16,1
PUR70938,CUST08034,P00202,2025-09-20,1
PUR70939,CUST08035,P00418,2026-01-03,1
PUR70940,CUST08035,P00020,2025-12-04,1
PUR70941,CUST08035,P00221,2026-05-07,1
PUR70942,CUST08035,P00637,2026-03-30,1
PUR70943,CUST08035,P00286,2026-05-22,1
PUR70944,CUST08035,P00652,2026-08-16,1
PUR70945,CUST08035,P00133,2026-03-30,1
PUR70946,CUST08035,P00308,2026-02-11,1
PUR70947,CUST08035,P00669,2026-08-21,2
PUR70948,CUST08035,P00637,2025-11-03,1
PUR70949,CUST08035,P00086,2026-05-11,1
PUR70950,CUST08035,P00178,2026-04-09,1
PUR70951,CUST08035,P00660,2026-06-23,2
PUR70952,CUST08035,P00479,2025-12-24,1
PUR70953,CUST08036,P00280,2024-10-25,1
PUR70954,CUST08036,P00545,2025-01-21,2
PUR70955,CUST08036,P00280,2025-06-18,2
PUR70956,CUST08036,P00202,2026-07-16,1
PUR70957,CUST08036,P00004,2026-01-17,1
PUR70958,CUST08036,P00051,2025-01-11,2
PUR70959,CUST08036,P00533,2024-12-14,1
PUR70960,CUST08036,P00202,2024-09-16,1
PUR70961,CUST08036,P00280,2026-07-07,1
PUR70962,CUST08036,P00040,2024-11-02,1
PUR70963,CUST08036,P00496,2024-11-13,1
PUR70964,CUST08036,P00678,2026-04-26,2
PUR70965,CUST08036,P00539,2024-09-01,1
PUR70966,CUST08036,P00510,2025-06-04,1
PUR70967,CUST08036,P00280,2024-10-23,2
PUR70968,CUST08036,P00545,2026-08-15,1
PUR70969,CUST08036,P00457,2025-10-23,1
PUR70970,CUST08036,P00457,2025-08-25,1
PUR70971,CUST08036,P00457,2026-01-17,1
PUR70972,CUST08037,P00160,2025-09-29,1
PUR70973,CUST08037,P00749,2025-08-23,1
PUR70974,CUST08037,P00749,2025-06-12,3
PUR70975,CUST08037,P00749,2026-01-12,1
PUR70976,CUST08037,P00242,2024-11-22,1
PUR70977,CUST08037,P00534,2025-04-24,1
PUR70978,CUST08037,P00071,2025-02-03,1
PUR70979,CUST08037,P00617,2025-12-21,1
PUR70980,CUST08037,P00749,2026-01-12,1
PUR70981,CUST08037,P00584,2026-04-04,1
PUR70982,CUST08037,P00041,2024-11-07,1
PUR70983,CUST08037,P00259,2025-10-29,1
PUR70984,CUST08037,P00158,2025-08-10,2
PUR70985,CUST08037,P00014,2024-10-20,1
PUR70986,CUST08037,P00320,2024-12-28,1
PUR70987,CUST08037,P00242,2025-06-18,1
PUR70988,CUST08037,P00242,2024-10-11,1
PUR70989,CUST08037,P00494,2026-03-31,1
PUR70990,CUST08037,P00242,2024-11-23,1
PUR70991,CUST08037,P00259,2026-01-19,1
PUR70992,CUST08037,P00242,2025-07-13,1
PUR70993,CUST08038,P00556,2025-08-08,3
PUR70994,CUST08038,P00211,2026-02-17,1
PUR70995,CUST08038,P00211,2026-04-06,3
PUR70996,CUST08038,P00647,2026-03-25,1
PUR70997,CUST08038,P00211,2025-10-15,1
PUR70998,CUST08038,P00036,2026-09-01,2
PUR70999,CUST08038,P00211,2026-04-18,1
PUR71000,CUST08038,P00665,2024-10-28,1
PUR71001,CUST08039,P00188,2025-11-10,2
PUR71002,CUST08039,P00147,2024-11-21,1
PUR71003,CUST08039,P00365,2026-01-29,1
PUR71004,CUST08039,P00544,2025-03-21,1
PUR71005,CUST08039,P00633,2026-01-01,1
PUR71006,CUST08039,P00077,2025-04-19,1
PUR71007,CUST08039,P00539,2025-01-17,2
PUR71008,CUST08040,P00511,2026-04-30,1
PUR71009,CUST08040,P00565,2026-05-30,1
PUR71010,CUST08040,P00511,2026-04-12,1
PUR71011,CUST08040,P00511,2026-07-10,1
PUR71012,CUST08040,P00511,2026-06-09,1
PUR71013,CUST08040,P00073,2026-04-28,1
PUR71014,CUST08040,P00511,2026-07-29,1
PUR71015,CUST08040,P00738,2026-07-18,2
PUR71016,CUST08041,P00092,2025-08-03,1
PUR71017,CUST08041,P00137,2026-07-16,1
PUR71018,CUST08041,P00409,2026-08-29,1
PUR71019,CUST08041,P00137,2026-08-13,1
PUR71020,CUST08041,P00636,2026-02-10,1
PUR71021,CUST08042,P00020,2025-04-26,1
PUR71022,CUST08042,P00381,2025-06-10,1
PUR71023,CUST08042,P00292,2025-01-20,1
PUR71024,CUST08042,P00398,2025-03-05,1
PUR71025,CUST08043,P00554,2025-09-04,2
PUR71026,CUST08043,P00459,2025-08-23,1
PUR71027,CUST08043,P00712,2024-09-23,1
PUR71028,CUST08043,P00459,2025-07-07,1
PUR71029,CUST08043,P00459,2026-02-02,2
PUR71030,CUST08044,P00192,2024-10-02,1
PUR71031,CUST08044,P00496,2025-01-25,1
PUR71032,CUST08044,P00678,2026-05-30,1
PUR71033,CUST08044,P00457,2025-11-25,1
PUR71034,CUST08044,P00040,2026-05-26,1
PUR71035,CUST08044,P00022,2026-06-14,2
PUR71036,CUST08044,P00457,2025-06-21,1
PUR71037,CUST08044,P00239,2025-01-03,1
PUR71038,CUST08044,P00115,2026-01-27,1
PUR71039,CUST08044,P00115,2024-11-06,1
PUR71040,CUST08044,P00496,2026-05-22,1
PUR71041,CUST08044,P00046,2024-10-06,3
PUR71042,CUST08044,P00115,2026-02-11,1
PUR71043,CUST08044,P00202,2025-09-27,1
PUR71044,CUST08044,P00457,2025-12-16,1
PUR71045,CUST08044,P00115,2024-09-18,1
PUR71046,CUST08044,P00202,2024-10-27,1
PUR71047,CUST08045,P00053,2026-04-10,1
PUR71048,CUST08045,P00635,2025-05-23,3
PUR71049,CUST08045,P00474,2026-04-07,1
PUR71050,CUST08045,P00327,2024-12-08,1
PUR71051,CUST08045,P00474,2026-07-14,1
PUR71052,CUST08045,P00398,2025-05-29,1
PUR71053,CUST08045,P00052,2026-07-19,1
PUR71054,CUST08045,P00215,2025-06-09,1
PUR71055,CUST08045,P00020,2026-03-03,1
PUR71056,CUST08045,P00189,2025-12-28,1
PUR71057,CUST08045,P00474,2025-11-15,1
PUR71058,CUST08045,P00642,2026-04-05,1
PUR71059,CUST08045,P00474,2024-11-20,1
PUR71060,CUST08045,P00474,2024-09-01,1
PUR71061,CUST08045,P00567,2025-03-22,1
PUR71062,CUST08045,P00474,2024-11-08,1
PUR71063,CUST08046,P00115,2026-04-01,1
PUR71064,CUST08046,P00115,2025-04-15,1
PUR71065,CUST08046,P00014,2025-03-31,1
PUR71066,CUST08046,P00457,2025-12-11,3
PUR71067,CUST08046,P00115,2025-04-07,1
PUR71068,CUST08046,P00202,2025-03-31,1
PUR71069,CUST08047,P00020,2025-08-21,3
PUR71070,CUST08047,P00327,2025-07-27,1
PUR71071,CUST08047,P00020,2025-07-19,1
PUR71072,CUST08047,P00020,2025-01-18,1
PUR71073,CUST08047,P00567,2026-04-18,1
PUR71074,CUST08047,P00020,2026-08-06,1
PUR71075,CUST08047,P00398,2026-01-07,1
PUR71076,CUST08047,P00448,2025-02-14,1
PUR71077,CUST08047,P00448,2025-02-16,1
PUR71078,CUST08048,P00101,2026-08-14,1
PUR71079,CUST08048,P00050,2026-08-09,1
PUR71080,CUST08048,P00212,2026-08-28,2
PUR71081,CUST08048,P00058,2026-08-22,1
PUR71082,CUST08048,P00009,2026-08-11,1
PUR71083,CUST08049,P00489,2026-01-08,1
PUR71084,CUST08049,P00243,2024-09-19,2
PUR71085,CUST08049,P00746,2026-08-06,1
PUR71086,CUST08049,P00328,2025-03-23,1
PUR71087,CUST08049,P00502,2025-05-05,1
PUR71088,CUST08049,P00243,2026-02-24,1
PUR71089,CUST08049,P00569,2026-03-26,2
PUR71090,CUST08049,P00569,2026-08-09,2
PUR71091,CUST08049,P00277,2026-02-26,1
PUR71092,CUST08049,P00502,2026-07-17,1
PUR71093,CUST08049,P00502,2025-01-08,2
PUR71094,CUST08049,P00243,2026-04-19,2
PUR71095,CUST08049,P00162,2025-03-09,2
PUR71096,CUST08049,P00718,2024-11-14,1
PUR71097,CUST08049,P00182,2024-09-22,1
PUR71098,CUST08050,P00645,2025-03-17,1
PUR71099,CUST08050,P00021,2025-09-02,1
PUR71100,CUST08050,P00488,2026-01-15,2
PUR71101,CUST08050,P00140,2025-06-05,1
PUR71102,CUST08050,P00557,2024-09-04,1
PUR71103,CUST08050,P00167,2026-05-24,1
PUR71104,CUST08050,P00526,2026-05-08,1
PUR71105,CUST08050,P00645,2025-09-09,2
PUR71106,CUST08050,P00143,2025-06-08,2
PUR71107,CUST08051,P00736,2026-08-31,1
PUR71108,CUST08051,P00717,2026-08-24,3
PUR71109,CUST08051,P00736,2026-08-07,1
PUR71110,CUST08051,P00736,2026-08-02,1
PUR71111,CUST08051,P00736,2026-08-09,1
PUR71112,CUST08051,P00083,2026-08-13,1
PUR71113,CUST08051,P00736,2026-08-13,1
PUR71114,CUST08051,P00558,2026-08-02,1
PUR71115,CUST08051,P00736,2026-08-28,2
PUR71116,CUST08051,P00596,2026-08-10,1
PUR71117,CUST08051,P00649,2026-08-09,1
PUR71118,CUST08051,P00736,2026-08-26,1
PUR71119,CUST08051,P00736,2026-08-23,1
PUR71120,CUST08051,P00736,2026-08-30,1
PUR71121,CUST08052,P00559,2026-08-08,1
PUR71122,CUST08052,P00332,2026-05-10,1
PUR71123,CUST08052,P00377,2026-05-13,1
PUR71124,CUST08052,P00579,2026-08-12,1
PUR71125,CUST08052,P00623,2026-05-23,2
PUR71126,CUST08052,P00377,2026-06-05,1
PUR71127,CUST08052,P00103,2026-08-27,1
PUR71128,CUST08052,P00204,2026-08-31,2
PUR71129,CUST08052,P00024,2026-06-30,2
PUR71130,CUST08053,P00120,2026-05-04,2
PUR71131,CUST08054,P00031,2026-02-26,1
PUR71132,CUST08054,P00098,2025-05-21,1
PUR71133,CUST08054,P00330,2026-07-03,1
PUR71134,CUST08054,P00032,2025-05-24,1
PUR71135,CUST08054,P00609,2025-12-30,1
PUR71136,CUST08054,P00743,2025-08-18,1
PUR71137,CUST08054,P00031,2025-02-05,1
PUR71138,CUST08054,P00719,2026-05-18,1
PUR71139,CUST08054,P00230,2026-08-31,3
PUR71140,CUST08054,P00617,2025-04-05,1
PUR71141,CUST08054,P00743,2025-01-02,1
PUR71142,CUST08054,P00098,2026-02-13,1
PUR71143,CUST08054,P00583,2025-08-06,1
PUR71144,CUST08054,P00288,2025-01-10,1
PUR71145,CUST08054,P00471,2026-03-29,1
PUR71146,CUST08054,P00286,2025-07-20,1
PUR71147,CUST08054,P00223,2025-01-18,2
PUR71148,CUST08054,P00680,2026-04-25,2
PUR71149,CUST08055,P00126,2024-11-29,2
PUR71150,CUST08055,P00036,2025-08-12,2
PUR71151,CUST08055,P00575,2026-02-15,1
PUR71152,CUST08055,P00554,2025-03-04,1
PUR71153,CUST08055,P00554,2025-04-19,1
PUR71154,CUST08055,P00554,2024-10-26,1
PUR71155,CUST08055,P00554,2025-09-20,1
PUR71156,CUST08055,P00430,2025-03-26,1
PUR71157,CUST08055,P00126,2025-02-11,1
PUR71158,CUST08055,P00554,2025-02-24,1
PUR71159,CUST08055,P00366,2025-07-03,1
PUR71160,CUST08055,P00155,2025-03-17,1
PUR71161,CUST08055,P00554,2025-04-08,2
PUR71162,CUST08055,P00554,2025-11-10,1
PUR71163,CUST08055,P00639,2025-05-04,1
PUR71164,CUST08055,P00554,2024-10-21,1
PUR71165,CUST08055,P00426,2025-04-16,1
PUR71166,CUST08056,P00075,2026-05-30,1
PUR71167,CUST08056,P00633,2026-08-06,1
PUR71168,CUST08056,P00361,2026-03-23,1
PUR71169,CUST08056,P00633,2026-05-03,1
PUR71170,CUST08056,P00725,2026-04-22,1
PUR71171,CUST08056,P00633,2026-03-12,1
PUR71172,CUST08056,P00358,2026-04-13,1
PUR71173,CUST08056,P00202,2026-08-24,3
PUR71174,CUST08056,P00633,2026-03-13,1
PUR71175,CUST08056,P00001,2026-04-13,1
PUR71176,CUST08056,P00633,2026-06-22,1
PUR71177,CUST08056,P00202,2026-03-26,1
PUR71178,CUST08056,P00496,2026-03-05,1
PUR71179,CUST08056,P00202,2026-06-04,2
PUR71180,CUST08056,P00202,2026-08-26,1
PUR71181,CUST08056,P00633,2026-04-13,1
PUR71182,CUST08056,P00725,2026-03-10,1
PUR71183,CUST08056,P00633,2026-07-26,2
PUR71184,CUST08056,P00202,2026-07-08,2
PUR71185,CUST08056,P00022,2026-08-16,2
PUR71186,CUST08056,P00539,2026-05-12,2
PUR71187,CUST08056,P00022,2026-05-26,1
PUR71188,CUST08056,P00022,2026-05-28,2
PUR71189,CUST08056,P00678,2026-06-30,1
PUR71190,CUST08056,P00594,2026-05-05,1
PUR71191,CUST08056,P00633,2026-03-20,1
PUR71192,CUST08056,P00633,2026-07-21,1
PUR71193,CUST08056,P00202,2026-08-05,2
PUR71194,CUST08057,P00084,2025-12-19,1
PUR71195,CUST08057,P00084,2024-12-31,2
PUR71196,CUST08057,P00084,2026-06-10,1
PUR71197,CUST08057,P00084,2025-07-19,1
PUR71198,CUST08057,P00084,2025-09-21,2
PUR71199,CUST08057,P00084,2026-04-26,1
PUR71200,CUST08057,P00084,2025-03-24,1
PUR71201,CUST08057,P00084,2026-05-22,1
PUR71202,CUST08057,P00084,2026-02-23,1
PUR71203,CUST08057,P00084,2024-11-09,1
PUR71204,CUST08057,P00390,2025-10-02,1
PUR71205,CUST08057,P00084,2026-08-21,1
PUR71206,CUST08057,P00084,2025-07-10,1
PUR71207,CUST08057,P00084,2026-07-07,1
PUR71208,CUST08057,P00084,2024-10-14,1
PUR71209,CUST08057,P00084,2025-04-10,1
PUR71210,CUST08057,P00084,2026-01-18,1
PUR71211,CUST08057,P00470,2025-01-14,2
PUR71212,CUST08057,P00084,2025-09-01,1
PUR71213,CUST08057,P00084,2026-02-14,1
PUR71214,CUST08057,P00084,2025-12-21,1
PUR71215,CUST08058,P00533,2026-08-31,1
PUR71216,CUST08058,P00517,2026-08-27,1
PUR71217,CUST08058,P00651,2026-08-12,1
PUR71218,CUST08058,P00533,2026-08-20,1
PUR71219,CUST08058,P00620,2026-08-26,1
PUR71220,CUST08059,P00553,2026-03-27,2
PUR71221,CUST08059,P00374,2025-07-02,1
PUR71222,CUST08059,P00310,2024-09-10,1
PUR71223,CUST08059,P00317,2024-10-13,2
PUR71224,CUST08060,P00616,2026-08-24,1
PUR71225,CUST08060,P00352,2025-04-24,1
PUR71226,CUST08060,P00352,2026-08-11,1
PUR71227,CUST08060,P00152,2025-02-15,1
PUR71228,CUST08060,P00352,2025-03-25,1
PUR71229,CUST08060,P00006,2026-04-07,1
PUR71230,CUST08060,P00152,2024-12-12,1
PUR71231,CUST08060,P00352,2025-05-14,2
PUR71232,CUST08060,P00352,2025-03-15,1
PUR71233,CUST08060,P00352,2026-08-25,2
PUR71234,CUST08060,P00352,2026-02-17,1
PUR71235,CUST08060,P00022,2024-10-19,2
PUR71236,CUST08060,P00234,2026-06-10,3
PUR71237,CUST08060,P00622,2025-04-24,1
PUR71238,CUST08060,P00352,2024-10-28,1
PUR71239,CUST08060,P00352,2026-08-20,1
PUR71240,CUST08060,P00352,2025-12-28,1
PUR71241,CUST08060,P00314,2025-04-04,1
PUR71242,CUST08060,P00234,2025-05-01,1
PUR71243,CUST08060,P00152,2025-08-28,1
PUR71244,CUST08061,P00136,2025-07-20,1
PUR71245,CUST08061,P00136,2025-09-14,1
PUR71246,CUST08061,P00136,2026-08-11,1
PUR71247,CUST08061,P00136,2026-05-25,1
PUR71248,CUST08061,P00136,2024-09-08,1
PUR71249,CUST08061,P00013,2025-02-22,1
PUR71250,CUST08061,P00013,2024-09-28,1
PUR71251,CUST08061,P00136,2026-05-03,1
PUR71252,CUST08061,P00136,2024-12-08,3
PUR71253,CUST08061,P00093,2026-07-10,1
PUR71254,CUST08061,P00136,2026-07-29,1
PUR71255,CUST08061,P00406,2024-09-14,1
PUR71256,CUST08061,P00136,2024-10-30,1
PUR71257,CUST08061,P00746,2024-12-09,1
PUR71258,CUST08061,P00136,2024-10-05,1
PUR71259,CUST08061,P00136,2025-08-24,1
PUR71260,CUST08061,P00136,2025-03-20,1
PUR71261,CUST08061,P00013,2025-08-25,1
PUR71262,CUST08061,P00136,2026-08-05,1
PUR71263,CUST08061,P00536,2025-01-19,1
PUR71264,CUST08061,P00136,2024-12-12,1
PUR71265,CUST08061,P00590,2025-06-03,1
PUR71266,CUST08061,P00136,2026-04-05,3
PUR71267,CUST08062,P00234,2026-05-15,1
PUR71268,CUST08063,P00673,2026-08-17,1
PUR71269,CUST08063,P00009,2025-11-03,1
PUR71270,CUST08063,P00009,2026-08-13,1
PUR71271,CUST08063,P00692,2025-10-10,1
PUR71272,CUST08063,P00009,2026-07-06,1
PUR71273,CUST08063,P00692,2025-06-30,1
PUR71274,CUST08063,P00161,2025-09-30,1
PUR71275,CUST08063,P00009,2025-12-03,1
PUR71276,CUST08063,P00573,2025-02-02,1
PUR71277,CUST08063,P00692,2026-03-22,1
PUR71278,CUST08063,P00009,2024-11-20,1
PUR71279,CUST08063,P00255,2025-02-05,1
PUR71280,CUST08063,P00009,2026-07-30,1
PUR71281,CUST08063,P00595,2025-07-29,1
PUR71282,CUST08063,P00692,2026-02-04,1
PUR71283,CUST08063,P00009,2025-06-12,1
PUR71284,CUST08064,P00572,2025-02-08,1
PUR71285,CUST08064,P00695,2024-09-11,3
PUR71286,CUST08064,P00572,2026-01-18,1
PUR71287,CUST08064,P00572,2026-02-05,2
PUR71288,CUST08064,P00572,2026-05-31,1
PUR71289,CUST08064,P00234,2025-01-03,1
PUR71290,CUST08064,P00429,2026-05-03,1
PUR71291,CUST08064,P00572,2024-11-09,3
PUR71292,CUST08064,P00234,2024-09-07,2
PUR71293,CUST08064,P00302,2025-11-02,1
PUR71294,CUST08064,P00352,2025-11-02,1
PUR71295,CUST08064,P00572,2024-12-04,1
PUR71296,CUST08064,P00731,2025-11-18,1
PUR71297,CUST08064,P00627,2025-05-31,1
PUR71298,CUST08064,P00572,2024-11-11,1
PUR71299,CUST08064,P00451,2025-09-28,1
PUR71300,CUST08064,P00003,2025-11-07,1
PUR71301,CUST08064,P00122,2024-09-18,1
PUR71302,CUST08064,P00686,2025-06-26,1
PUR71303,CUST08064,P00352,2026-05-31,1
PUR71304,CUST08065,P00245,2026-08-22,2
PUR71305,CUST08065,P00245,2026-03-27,1
PUR71306,CUST08065,P00245,2026-05-31,1
PUR71307,CUST08065,P00392,2026-03-22,2
PUR71308,CUST08065,P00056,2026-07-20,1
PUR71309,CUST08065,P00426,2026-06-25,1
PUR71310,CUST08065,P00056,2026-04-11,1
PUR71311,CUST08065,P00245,2026-03-11,1
PUR71312,CUST08066,P00198,2026-08-23,1
PUR71313,CUST08066,P00369,2024-11-22,1
PUR71314,CUST08066,P00671,2024-12-28,1
PUR71315,CUST08066,P00671,2026-05-10,1
PUR71316,CUST08066,P00262,2024-09-15,1
PUR71317,CUST08066,P00671,2024-10-13,1
PUR71318,CUST08066,P00262,2026-04-10,1
PUR71319,CUST08066,P00481,2026-08-04,1
PUR71320,CUST08066,P00262,2025-09-11,3
PUR71321,CUST08066,P00262,2025-11-06,1
PUR71322,CUST08066,P00671,2025-04-06,3
PUR71323,CUST08066,P00671,2026-01-05,1
PUR71324,CUST08066,P00262,2026-01-05,1
PUR71325,CUST08066,P00671,2025-08-26,2
PUR71326,CUST08066,P00671,2025-01-31,1
PUR71327,CUST08066,P00262,2025-09-23,1
PUR71328,CUST08066,P00256,2025-12-11,1
PUR71329,CUST08066,P00671,2025-09-29,1
PUR71330,CUST08066,P00671,2025-08-27,1
PUR71331,CUST08066,P00262,2026-01-20,1
PUR71332,CUST08066,P00671,2024-09-30,1
PUR71333,CUST08066,P00671,2025-08-31,1
PUR71334,CUST08066,P00262,2026-05-29,1
PUR71335,CUST08066,P00671,2024-11-26,1
PUR71336,CUST08067,P00347,2026-08-15,1
PUR71337,CUST08067,P00303,2026-06-22,1
PUR71338,CUST08067,P00470,2026-07-18,1
PUR71339,CUST08067,P00602,2026-06-20,1
PUR71340,CUST08067,P00236,2026-06-11,2
PUR71341,CUST08067,P00613,2026-06-18,1
PUR71342,CUST08067,P00236,2026-06-03,1
PUR71343,CUST08068,P00444,2025-03-05,2
PUR71344,CUST08068,P00613,2026-01-15,1
PUR71345,CUST08068,P00351,2025-05-24,3
PUR71346,CUST08068,P00351,2024-12-13,1
PUR71347,CUST08068,P00181,2025-05-09,1
PUR71348,CUST08068,P00038,2026-04-19,1
PUR71349,CUST08068,P00301,2026-08-07,2
PUR71350,CUST08068,P00301,2024-10-10,3
PUR71351,CUST08068,P00351,2026-07-20,1
PUR71352,CUST08068,P00301,2024-10-25,2
PUR71353,CUST08068,P00301,2025-04-28,1
PUR71354,CUST08069,P00474,2024-11-19,1
PUR71355,CUST08069,P00253,2026-02-22,1
PUR71356,CUST08069,P00026,2026-07-24,1
PUR71357,CUST08069,P00360,2025-02-10,1
PUR71358,CUST08069,P00533,2025-06-03,1
