item_id,name,category,brand,price,rating,user_id
ITEM_17927,Fashion Product 7928,Footwear,Puma,22.76,4.9,CUST_1272
ITEM_17928,Fashion Product 7929,Dresses,Mango,137.14,4.5,CUST_1186
ITEM_17929,Fashion Product 7930,Bottoms,Uniqlo,138.81,2.8,CUST_1428
ITEM_17930,Fashion Product 7931,Bottoms,Gucci,160.9,4.8,CUST_1452
ITEM_17931,Fashion Product 7932,Outerwear,H&M,204.4,3.0,CUST_1049
ITEM_17932,Fashion Product 7933,Bottoms,H&M,192.86,2.7,CUST_1094
ITEM_17933,Fashion Product 7934,Bottoms,H&M,192.64,3.9,CUST_1307
ITEM_17934,Fashion Product 7935,Tops,Nike,113.75,4.3,CUST_1226
ITEM_17935,Fashion Product 7936,Outerwear,Mango,184.59,4.3,CUST_1005
ITEM_17936,Fashion Product 7937,Outerwear,Zara,127.92,3.8,CUST_1353
ITEM_17937,Fashion Product 7938,Bottoms,H&M,26.07,3.7,CUST_1442
ITEM_17938,Fashion Product 7939,Bottoms,H&M,223.64,4.9,CUST_1174
ITEM_17939,Fashion Product 7940,Bottoms,Zara,223.64,4.6,CUST_1183
ITEM_17940,Fashion Product 7941,Accessories,Nike,87.49,4.2,CUST_1073
ITEM_17941,Fashion Product 7942,Dresses,Puma,229.34,3.0,CUST_1145
ITEM_17942,Fashion Product 7943,Footwear,Zara,191.92,4.5,CUST_1396
ITEM_17943,Fashion Product 7944,Dresses,Puma,106.19,4.4,CUST_1152
ITEM_17944,Fashion Product 7945,Outerwear,Adidas,89.56,5.0,CUST_1056
ITEM_17945,Fashion Product 7946,Tops,Levi's,244.03,2.8,CUST_1183
ITEM_17946,Fashion Product 7947,Footwear,H&M,181.03,4.3,CUST_1122
ITEM_17947,Fashion Product 7948,Tops,Zara,100.91,4.9,CUST_1244
ITEM_17948,Fashion Product 7949,Accessories,Levi's,164.08,3.7,CUST_1382
ITEM_17949,Fashion Product 7950,Outerwear,Gucci,147.17,4.3,CUST_1204
ITEM_17950,Fashion Product 7951,Accessories,Mango,135.89,4.9,CUST_1079
ITEM_17951,Fashion Product 7952,Outerwear,Adidas,164.73,3.9,CUST_1016
ITEM_17952,Fashion Product 7953,Tops,Gucci,139.03,4.2,CUST_1126
ITEM_17953,Fashion Product 7954,Tops,Gucci,167.15,2.6,CUST_1087
ITEM_17954,Fashion Product 7955,Tops,Adidas,227.82,3.8,CUST_1466
ITEM_17955,Fashion Product 7956,Outerwear,Puma,248.38,3.1,CUST_1278
ITEM_17956,Fashion Product 7957,Bottoms,Zara,180.23,2.8,CUST_1366
ITEM_17957,Fashion Product 7958,Tops,Uniqlo,232.68,4.3,CUST_1428
ITEM_17958,Fashion Product 7959,Accessories,H&M,216.02,2.6,CUST_1351
ITEM_17959,Fashion Product 7960,Footwear,Nike,80.81,4.8,CUST_1043
ITEM_17960,Fashion Product 7961,Outerwear,Zara,233.9,3.8,CUST_1079
ITEM_17961,Fashion Product 7962,Accessories,H&M,26.99,4.1,CUST_1277
ITEM_17962,Fashion Product 7963,Dresses,Zara,89.18,3.1,CUST_1379
ITEM_17963,Fashion Product 7964,Dresses,Gucci,163.59,3.0,CUST_1264
ITEM_17964,Fashion Product 7965,Footwear,Uniqlo,136.46,3.1,CUST_1305
ITEM_17965,Fashion Product 7966,Bottoms,Nike,140.18,3.1,CUST_1488
ITEM_17966,Fashion Product 7967,Tops,Zara,200.77,4.7,CUST_1228
ITEM_17967,Fashion Product 7968,Outerwear,H&M,56.73,4.5,CUST_1125
ITEM_17968,Fashion Product 7969,Accessories,Nike,245.7,4.6,CUST_1106
ITEM_17969,Fashion Product 7970,Tops,Nike,114.99,4.3,CUST_1230
ITEM_17970,Fashion Product 7971,Accessories,Mango,237.96,4.1,CUST_1134
ITEM_17971,Fashion Product 7972,Outerwear,Gucci,101.95,3.8,CUST_1081
ITEM_17972,Fashion Product 7973,Dresses,Mango,154.43,3.2,CUST_1360
ITEM_17973,Fashion Product 7974,Tops,H&M,118.07,4.3,CUST_1109
ITEM_17974,Fashion Product 7975,Footwear,H&M,172.22,2.8,CUST_1175
ITEM_17975,Fashion Product 7976,Bottoms,Puma,54.07,3.8,CUST_1164
ITEM_17976,Fashion Product 7977,Footwear,Zara,106.15,3.0,CUST_1125
ITEM_17977,Fashion Product 7978,Bottoms,Zara,26.41,3.8,CUST_1348
ITEM_17978,Fashion Product 7979,Accessories,Puma,153.54,3.2,CUST_1377
ITEM_17979,Fashion Product 7980,Tops,Levi's,241.04,2.6,CUST_1367
ITEM_17980,Fashion Product 7981,Tops,Adidas,21.02,3.8,CUST_1023
ITEM_17981,Fashion Product 7982,Bottoms,Zara,168.31,3.0,CUST_1415
ITEM_17982,Fashion Product 7983,Dresses,Adidas,196.02,2.9,CUST_1366
ITEM_17983,Fashion Product 7984,Outerwear,Zara,61.15,3.5,CUST_1331
ITEM_17984,Fashion Product 7985,Footwear,Levi's,75.54,3.4,CUST_1062
ITEM_17985,Fashion Product 7986,Accessories,Uniqlo,58.38,4.7,CUST_1212
ITEM_17986,Fashion Product 7987,Footwear,Levi's,81.38,3.9,CUST_1252
ITEM_17987,Fashion Product 7988,Footwear,H&M,36.42,4.6,CUST_1096
ITEM_17988,Fashion Product 7989,Accessories,Puma,98.88,2.9,CUST_1209
ITEM_17989,Fashion Product 7990,Accessories,H&M,98.54,3.4,CUST_1057
ITEM_17990,Fashion Product 7991,Tops,Uniqlo,203.74,3.9,CUST_1234
ITEM_17991,Fashion Product 7992,Footwear,Mango,202.23,2.9,CUST_1358
ITEM_17992,Fashion Product 7993,Outerwear,H&M,201.21,2.8,CUST_1326
ITEM_17993,Fashion Product 7994,Outerwear,H&M,146.09,4.2,CUST_1065
ITEM_17994,Fashion Product 7995,Bottoms,H&M,88.21,4.1,CUST_1293
ITEM_17995,Fashion Product 7996,Accessories,Nike,108.63,3.1,CUST_1324
ITEM_17996,Fashion Product 7997,Tops,Adidas,86.26,3.1,CUST_1479
ITEM_17997,Fashion Product 7998,Outerwear,Levi's,149.66,4.4,CUST_1331
ITEM_17998,Fashion Product 7999,Dresses,Mango,235.11,2.8,CUST_1017
ITEM_17999,Fashion Product 8000,Tops,Levi's,78.28,4.8,CUST_1135
ITEM_18000,Fashion Product 8001,Tops,Adidas,120.12,4.9,CUST_1308
ITEM_18001,Fashion Product 8002,Outerwear,Mango,167.23,4.7,CUST_1419
ITEM_18002,Fashion Product 8003,Dresses,Gucci,212.73,3.0,CUST_1130
ITEM_18003,Fashion Product 8004,Bottoms,Nike,70.8,2.5,CUST_1424
ITEM_18004,Fashion Product 8005,Outerwear,H&M,77.27,4.8,CUST_1037
ITEM_18005,Fashion Product 8006,Dresses,Nike,222.44,3.4,CUST_1250
ITEM_18006,Fashion Product 8007,Tops,Levi's,29.26,3.3,CUST_1057
ITEM_18007,Fashion Product 8008,Dresses,Mango,155.31,3.2,CUST_1357
ITEM_18008,Fashion Product 8009,Tops,Uniqlo,216.51,3.1,CUST_1010
ITEM_18009,Fashion Product 8010,Outerwear,Nike,231.22,4.3,CUST_1460
ITEM_18010,Fashion Product 8011,Accessories,H&M,13.04,4.8,CUST_1081
ITEM_18011,Fashion Product 8012,Outerwear,Uniqlo,98.72,4.5,CUST_1430
ITEM_18012,Fashion Product 8013,Footwear,Levi's,71.74,4.2,CUST_1090
ITEM_18013,Fashion Product 8014,Footwear,Uniqlo,146.33,3.2,CUST_1389
ITEM_18014,Fashion Product 8015,Footwear,Adidas,161.89,3.9,CUST_1389
ITEM_18015,Fashion Product 8016,Outerwear,Gucci,249.95,3.1,CUST_1120
ITEM_18016,Fashion Product 8017,Bottoms,H&M,133.06,2.8,CUST_1102
ITEM_18017,Fashion Product 8018,Outerwear,Nike,142.35,2.8,CUST_1495
ITEM_18018,Fashion Product 8019,Accessories,Mango,109.44,4.0,CUST_1027
ITEM_18019,Fashion Product 8020,Dresses,Puma,45.44,2.6,CUST_1261
ITEM_18020,Fashion Product 8021,Outerwear,Uniqlo,82.8,4.9,CUST_1061
ITEM_18021,Fashion Product 8022,Outerwear,Zara,69.28,5.0,CUST_1136
ITEM_18022,Fashion Product 8023,Tops,Puma,202.29,2.9,CUST_1415
ITEM_18023,Fashion Product 8024,Tops,Levi's,141.0,3.6,CUST_1097
ITEM_18024,Fashion Product 8025,Tops,Zara,81.09,4.4,CUST_1149
ITEM_18025,Fashion Product 8026,Outerwear,Zara,127.38,4.9,CUST_1227
ITEM_18026,Fashion Product 8027,Bottoms,Zara,62.53,4.7,CUST_1277
ITEM_18027,Fashion Product 8028,Dresses,Puma,54.43,3.1,CUST_1307
ITEM_18028,Fashion Product 8029,Dresses,Levi's,216.39,2.7,CUST_1335
ITEM_18029,Fashion Product 8030,Accessories,Nike,236.75,3.2,CUST_1228
ITEM_18030,Fashion Product 8031,Bottoms,Gucci,29.2,3.6,CUST_1315
ITEM_18031,Fashion Product 8032,Bottoms,Levi's,193.57,3.4,CUST_1249
ITEM_18032,Fashion Product 8033,Dresses,Nike,118.79,4.4,CUST_1258
ITEM_18033,Fashion Product 8034,Footwear,Nike,103.35,3.1,CUST_1414
ITEM_18034,Fashion Product 8035,Tops,Zara,175.46,4.6,CUST_1314
ITEM_18035,Fashion Product 8036,Tops,H&M,73.9,3.1,CUST_1220
ITEM_18036,Fashion Product 8037,Dresses,Puma,14.94,3.4,CUST_1465
ITEM_18037,Fashion Product 8038,Bottoms,Nike,61.36,3.6,CUST_1236
ITEM_18038,Fashion Product 8039,Accessories,Puma,54.38,3.2,CUST_1020
ITEM_18039,Fashion Product 8040,Footwear,Adidas,18.17,4.4,CUST_1424
ITEM_18040,Fashion Product 8041,Dresses,Gucci,87.12,3.5,CUST_1413
ITEM_18041,Fashion Product 8042,Tops,Adidas,123.88,4.7,CUST_1389
ITEM_18042,Fashion Product 8043,Outerwear,Nike,186.6,4.9,CUST_1345
ITEM_18043,Fashion Product 8044,Bottoms,Levi's,88.16,4.6,CUST_1138
ITEM_18044,Fashion Product 8045,Outerwear,Puma,56.69,3.8,CUST_1467
ITEM_18045,Fashion Product 8046,Accessories,Adidas,65.35,3.8,CUST_1189
ITEM_18046,Fashion Product 8047,Dresses,Puma,223.88,3.0,CUST_1105
ITEM_18047,Fashion Product 8048,Tops,Levi's,59.13,4.0,CUST_1368
ITEM_18048,Fashion Product 8049,Footwear,Adidas,221.02,4.9,CUST_1385
ITEM_18049,Fashion Product 8050,Outerwear,Puma,117.3,2.7,CUST_1431
ITEM_18050,Fashion Product 8051,Footwear,Levi's,234.26,4.4,CUST_1098
ITEM_18051,Fashion Product 8052,Accessories,Zara,107.94,4.7,CUST_1441
ITEM_18052,Fashion Product 8053,Tops,Uniqlo,52.64,5.0,CUST_1270
ITEM_18053,Fashion Product 8054,Outerwear,Zara,141.77,3.3,CUST_1153
ITEM_18054,Fashion Product 8055,Accessories,Gucci,151.05,3.4,CUST_1218
ITEM_18055,Fashion Product 8056,Footwear,Nike,162.52,3.1,CUST_1021
ITEM_18056,Fashion Product 8057,Footwear,H&M,108.76,4.5,CUST_1272
ITEM_18057,Fashion Product 8058,Outerwear,Uniqlo,21.66,2.9,CUST_1202
ITEM_18058,Fashion Product 8059,Tops,Nike,160.41,3.2,CUST_1160
ITEM_18059,Fashion Product 8060,Footwear,Adidas,233.93,3.2,CUST_1492
ITEM_18060,Fashion Product 8061,Dresses,Gucci,239.81,3.4,CUST_1429
ITEM_18061,Fashion Product 8062,Accessories,Gucci,153.25,3.6,CUST_1064
ITEM_18062,Fashion Product 8063,Outerwear,Puma,14.77,3.9,CUST_1084
ITEM_18063,Fashion Product 8064,Bottoms,Gucci,35.45,4.9,CUST_1073
ITEM_18064,Fashion Product 8065,Bottoms,Adidas,210.16,3.1,CUST_1060
ITEM_18065,Fashion Product 8066,Tops,Mango,209.14,4.4,CUST_1354
ITEM_18066,Fashion Product 8067,Dresses,Gucci,237.04,4.2,CUST_1479
ITEM_18067,Fashion Product 8068,Footwear,Zara,145.31,2.8,CUST_1147
ITEM_18068,Fashion Product 8069,Bottoms,Mango,217.32,4.5,CUST_1047
ITEM_18069,Fashion Product 8070,Tops,Mango,207.97,2.7,CUST_1223
ITEM_18070,Fashion Product 8071,Accessories,Adidas,151.46,4.3,CUST_1448
ITEM_18071,Fashion Product 8072,Dresses,Uniqlo,198.07,4.3,CUST_1158
ITEM_18072,Fashion Product 8073,Dresses,Zara,40.17,4.2,CUST_1047
ITEM_18073,Fashion Product 8074,Tops,Gucci,163.41,3.2,CUST_1472
ITEM_18074,Fashion Product 8075,Tops,Mango,238.83,3.9,CUST_1289
ITEM_18075,Fashion Product 8076,Footwear,Nike,48.87,4.4,CUST_1210
ITEM_18076,Fashion Product 8077,Tops,Nike,188.57,4.1,CUST_1021
ITEM_18077,Fashion Product 8078,Footwear,Mango,86.99,4.5,CUST_1351
ITEM_18078,Fashion Product 8079,Footwear,Puma,206.1,4.2,CUST_1319
ITEM_18079,Fashion Product 8080,Outerwear,Gucci,177.33,3.2,CUST_1231
ITEM_18080,Fashion Product 8081,Dresses,Adidas,232.28,2.9,CUST_1298
ITEM_18081,Fashion Product 8082,Accessories,Mango,180.86,4.1,CUST_1445
ITEM_18082,Fashion Product 8083,Dresses,Zara,108.47,4.4,CUST_1105
ITEM_18083,Fashion Product 8084,Dresses,Mango,12.61,2.9,CUST_1126
ITEM_18084,Fashion Product 8085,Outerwear,Levi's,200.3,2.9,CUST_1371
ITEM_18085,Fashion Product 8086,Footwear,Uniqlo,108.03,2.5,CUST_1299
ITEM_18086,Fashion Product 8087,Footwear,Zara,170.95,3.8,CUST_1068
ITEM_18087,Fashion Product 8088,Tops,Levi's,35.22,3.9,CUST_1026
ITEM_18088,Fashion Product 8089,Outerwear,Uniqlo,223.83,3.8,CUST_1161
ITEM_18089,Fashion Product 8090,Tops,H&M,114.56,3.3,CUST_1108
ITEM_18090,Fashion Product 8091,Outerwear,Zara,230.73,3.6,CUST_1289
ITEM_18091,Fashion Product 8092,Tops,Nike,179.68,4.4,CUST_1305
ITEM_18092,Fashion Product 8093,Bottoms,Puma,39.15,3.0,CUST_1084
ITEM_18093,Fashion Product 8094,Dresses,H&M,149.01,3.0,CUST_1041
ITEM_18094,Fashion Product 8095,Dresses,Levi's,228.38,4.2,CUST_1200
ITEM_18095,Fashion Product 8096,Accessories,H&M,201.99,4.7,CUST_1036
ITEM_18096,Fashion Product 8097,Footwear,Adidas,110.32,3.4,CUST_1456
ITEM_18097,Fashion Product 8098,Accessories,Gucci,239.22,4.8,CUST_1351
ITEM_18098,Fashion Product 8099,Bottoms,Gucci,74.46,2.6,CUST_1375
ITEM_18099,Fashion Product 8100,Accessories,Nike,100.03,2.8,CUST_1406
ITEM_18100,Fashion Product 8101,Dresses,H&M,189.93,3.6,CUST_1234
ITEM_18101,Fashion Product 8102,Footwear,Levi's,65.9,4.3,CUST_1242
ITEM_18102,Fashion Product 8103,Bottoms,Nike,133.69,3.4,CUST_1431
ITEM_18103,Fashion Product 8104,Dresses,Gucci,184.91,3.9,CUST_1339
ITEM_18104,Fashion Product 8105,Tops,H&M,164.55,2.6,CUST_1020
ITEM_18105,Fashion Product 8106,Outerwear,Nike,47.29,3.7,CUST_1343
ITEM_18106,Fashion Product 8107,Bottoms,Zara,161.12,3.1,CUST_1152
ITEM_18107,Fashion Product 8108,Footwear,Mango,147.45,3.8,CUST_1382
ITEM_18108,Fashion Product 8109,Accessories,Puma,143.88,3.8,CUST_1171
ITEM_18109,Fashion Product 8110,Accessories,Uniqlo,208.25,4.4,CUST_1216
ITEM_18110,Fashion Product 8111,Bottoms,Zara,54.14,3.8,CUST_1356
ITEM_18111,Fashion Product 8112,Footwear,Nike,190.38,4.0,CUST_1329
ITEM_18112,Fashion Product 8113,Bottoms,Levi's,192.62,3.8,CUST_1232
ITEM_18113,Fashion Product 8114,Footwear,Adidas,183.43,5.0,CUST_1016
ITEM_18114,Fashion Product 8115,Accessories,Mango,131.43,4.5,CUST_1283
ITEM_18115,Fashion Product 8116,Dresses,Uniqlo,104.93,4.4,CUST_1301
ITEM_18116,Fashion Product 8117,Tops,Zara,104.72,4.1,CUST_1165
ITEM_18117,Fashion Product 8118,Dresses,Adidas,186.11,3.8,CUST_1269
ITEM_18118,Fashion Product 8119,Tops,Adidas,129.5,3.4,CUST_1179
ITEM_18119,Fashion Product 8120,Accessories,Adidas,91.22,4.5,CUST_1258
ITEM_18120,Fashion Product 8121,Dresses,Mango,160.11,3.0,CUST_1076
ITEM_18121,Fashion Product 8122,Dresses,H&M,210.88,2.6,CUST_1105
ITEM_18122,Fashion Product 8123,Bottoms,Zara,24.76,4.2,CUST_1353
ITEM_18123,Fashion Product 8124,Outerwear,H&M,243.31,2.9,CUST_1087
ITEM_18124,Fashion Product 8125,Accessories,Mango,33.2,4.8,CUST_1315
ITEM_18125,Fashion Product 8126,Footwear,Adidas,132.82,4.4,CUST_1014
ITEM_18126,Fashion Product 8127,Accessories,Adidas,144.45,4.0,CUST_1359
ITEM_18127,Fashion Product 8128,Footwear,Mango,43.17,3.3,CUST_1433
ITEM_18128,Fashion Product 8129,Footwear,Puma,229.74,4.1,CUST_1286
ITEM_18129,Fashion Product 8130,Tops,Levi's,123.15,3.7,CUST_1247
ITEM_18130,Fashion Product 8131,Footwear,Puma,44.35,3.2,CUST_1366
ITEM_18131,Fashion Product 8132,Footwear,H&M,180.79,4.9,CUST_1241
ITEM_18132,Fashion Product 8133,Bottoms,Mango,169.22,2.9,CUST_1354
ITEM_18133,Fashion Product 8134,Dresses,Levi's,241.09,4.4,CUST_1009
ITEM_18134,Fashion Product 8135,Accessories,Puma,115.96,4.5,CUST_1463
ITEM_18135,Fashion Product 8136,Accessories,H&M,74.27,4.9,CUST_1024
ITEM_18136,Fashion Product 8137,Footwear,Nike,24.4,3.9,CUST_1112
ITEM_18137,Fashion Product 8138,Outerwear,Gucci,185.95,3.8,CUST_1297
ITEM_18138,Fashion Product 8139,Accessories,Levi's,158.15,4.8,CUST_1444
ITEM_18139,Fashion Product 8140,Footwear,Uniqlo,243.43,4.5,CUST_1217
ITEM_18140,Fashion Product 8141,Tops,Levi's,180.92,4.4,CUST_1228
ITEM_18141,Fashion Product 8142,Tops,H&M,233.96,4.5,CUST_1032
ITEM_18142,Fashion Product 8143,Tops,Adidas,247.98,3.7,CUST_1431
ITEM_18143,Fashion Product 8144,Footwear,H&M,112.82,2.6,CUST_1277
ITEM_18144,Fashion Product 8145,Bottoms,Zara,46.07,3.0,CUST_1170
ITEM_18145,Fashion Product 8146,Outerwear,Adidas,57.0,4.1,CUST_1231
ITEM_18146,Fashion Product 8147,Footwear,H&M,86.41,3.5,CUST_1070
ITEM_18147,Fashion Product 8148,Bottoms,Puma,132.13,4.0,CUST_1111
ITEM_18148,Fashion Product 8149,Bottoms,Gucci,39.38,3.9,CUST_1089
ITEM_18149,Fashion Product 8150,Accessories,H&M,82.41,3.6,CUST_1002
ITEM_18150,Fashion Product 8151,Footwear,Puma,83.87,3.1,CUST_1415
ITEM_18151,Fashion Product 8152,Footwear,Uniqlo,10.98,4.3,CUST_1056
ITEM_18152,Fashion Product 8153,Bottoms,Zara,95.0,4.8,CUST_1158
ITEM_18153,Fashion Product 8154,Bottoms,Nike,37.88,4.4,CUST_1447
ITEM_18154,Fashion Product 8155,Bottoms,Zara,113.13,2.8,CUST_1271
ITEM_18155,Fashion Product 8156,Accessories,Adidas,57.17,3.8,CUST_1274
ITEM_18156,Fashion Product 8157,Footwear,Gucci,207.31,4.6,CUST_1032
ITEM_18157,Fashion Product 8158,Bottoms,Zara,29.33,4.0,CUST_1270
ITEM_18158,Fashion Product 8159,Tops,Levi's,217.76,3.6,CUST_1190
ITEM_18159,Fashion Product 8160,Footwear,Nike,149.33,3.2,CUST_1210
ITEM_18160,Fashion Product 8161,Accessories,Adidas,120.07,3.3,CUST_1483
ITEM_18161,Fashion Product 8162,Tops,Levi's,141.94,3.1,CUST_1308
ITEM_18162,Fashion Product 8163,Dresses,Adidas,100.27,3.0,CUST_1022
ITEM_18163,Fashion Product 8164,Footwear,Levi's,40.63,4.0,CUST_1014
ITEM_18164,Fashion Product 8165,Dresses,Gucci,193.81,3.8,CUST_1486
ITEM_18165,Fashion Product 8166,Bottoms,Puma,232.7,4.3,CUST_1206
ITEM_18166,Fashion Product 8167,Accessories,Zara,238.02,3.3,CUST_1034
ITEM_18167,Fashion Product 8168,Bottoms,Uniqlo,170.97,3.7,CUST_1342
ITEM_18168,Fashion Product 8169,Accessories,Levi's,108.48,4.2,CUST_1464
ITEM_18169,Fashion Product 8170,Outerwear,Gucci,124.81,4.9,CUST_1056
ITEM_18170,Fashion Product 8171,Bottoms,Uniqlo,167.67,3.4,CUST_1240
ITEM_18171,Fashion Product 8172,Dresses,Zara,207.54,3.2,CUST_1437
ITEM_18172,Fashion Product 8173,Accessories,Uniqlo,99.9,3.6,CUST_1433
ITEM_18173,Fashion Product 8174,Bottoms,Nike,230.03,4.3,CUST_1063
ITEM_18174,Fashion Product 8175,Footwear,Mango,87.83,4.9,CUST_1400
ITEM_18175,Fashion Product 8176,Accessories,Adidas,137.41,3.8,CUST_1080
ITEM_18176,Fashion Product 8177,Accessories,Adidas,240.73,4.5,CUST_1040
ITEM_18177,Fashion Product 8178,Bottoms,H&M,235.17,3.7,CUST_1294
ITEM_18178,Fashion Product 8179,Outerwear,Nike,176.98,2.6,CUST_1402
ITEM_18179,Fashion Product 8180,Bottoms,Mango,87.89,4.7,CUST_1279
ITEM_18180,Fashion Product 8181,Dresses,H&M,62.57,3.2,CUST_1256
ITEM_18181,Fashion Product 8182,Dresses,Uniqlo,29.23,2.8,CUST_1110
ITEM_18182,Fashion Product 8183,Accessories,H&M,180.08,5.0,CUST_1048
ITEM_18183,Fashion Product 8184,Accessories,Levi's,130.83,3.4,CUST_1232
ITEM_18184,Fashion Product 8185,Bottoms,Nike,147.35,2.8,CUST_1082
ITEM_18185,Fashion Product 8186,Dresses,Mango,123.37,3.3,CUST_1174
ITEM_18186,Fashion Product 8187,Dresses,Zara,125.91,3.8,CUST_1113
ITEM_18187,Fashion Product 8188,Outerwear,Nike,147.11,2.7,CUST_1278
ITEM_18188,Fashion Product 8189,Footwear,Gucci,229.42,3.4,CUST_1381
ITEM_18189,Fashion Product 8190,Outerwear,Adidas,17.05,4.2,CUST_1310
ITEM_18190,Fashion Product 8191,Tops,Gucci,202.39,4.8,CUST_1040
ITEM_18191,Fashion Product 8192,Outerwear,H&M,103.72,3.5,CUST_1030
ITEM_18192,Fashion Product 8193,Bottoms,Puma,188.78,3.9,CUST_1255
ITEM_18193,Fashion Product 8194,Footwear,Levi's,237.65,4.1,CUST_1240
ITEM_18194,Fashion Product 8195,Bottoms,Puma,83.51,2.7,CUST_1183
ITEM_18195,Fashion Product 8196,Tops,Nike,31.49,3.4,CUST_1184
ITEM_18196,Fashion Product 8197,Footwear,Puma,65.75,4.2,CUST_1042
ITEM_18197,Fashion Product 8198,Accessories,Gucci,63.3,4.3,CUST_1426
ITEM_18198,Fashion Product 8199,Dresses,Zara,188.04,3.4,CUST_1446
ITEM_18199,Fashion Product 8200,Outerwear,Nike,24.85,2.5,CUST_1466
ITEM_18200,Fashion Product 8201,Bottoms,Adidas,22.22,2.5,CUST_1127
ITEM_18201,Fashion Product 8202,Tops,Mango,176.47,3.8,CUST_1437
ITEM_18202,Fashion Product 8203,Dresses,Nike,143.61,3.9,CUST_1082
ITEM_18203,Fashion Product 8204,Outerwear,Uniqlo,110.26,3.9,CUST_1233
ITEM_18204,Fashion Product 8205,Dresses,Adidas,148.09,4.3,CUST_1309
ITEM_18205,Fashion Product 8206,Outerwear,Nike,186.46,4.8,CUST_1192
ITEM_18206,Fashion Product 8207,Accessories,Uniqlo,34.83,5.0,CUST_1001
ITEM_18207,Fashion Product 8208,Footwear,Adidas,142.79,4.3,CUST_1496
ITEM_18208,Fashion Product 8209,Dresses,H&M,207.86,3.8,CUST_1362
ITEM_18209,Fashion Product 8210,Dresses,Levi's,96.98,2.9,CUST_1207
ITEM_18210,Fashion Product 8211,Dresses,Gucci,193.12,3.5,CUST_1197
ITEM_18211,Fashion Product 8212,Footwear,Mango,212.9,3.9,CUST_1283
ITEM_18212,Fashion Product 8213,Tops,Nike,207.02,5.0,CUST_1017
ITEM_18213,Fashion Product 8214,Outerwear,H&M,166.09,2.8,CUST_1319
ITEM_18214,Fashion Product 8215,Accessories,Puma,182.16,4.5,CUST_1384
ITEM_18215,Fashion Product 8216,Dresses,Gucci,199.04,5.0,CUST_1169
ITEM_18216,Fashion Product 8217,Footwear,Zara,186.09,4.5,CUST_1377
ITEM_18217,Fashion Product 8218,Tops,Mango,118.4,4.4,CUST_1186
ITEM_18218,Fashion Product 8219,Outerwear,Puma,48.19,3.1,CUST_1122
ITEM_18219,Fashion Product 8220,Footwear,Levi's,84.34,2.5,CUST_1441
ITEM_18220,Fashion Product 8221,Accessories,Nike,59.74,3.1,CUST_1224
ITEM_18221,Fashion Product 8222,Accessories,H&M,96.75,4.5,CUST_1127
ITEM_18222,Fashion Product 8223,Outerwear,Adidas,127.44,2.8,CUST_1166
ITEM_18223,Fashion Product 8224,Dresses,Zara,240.17,3.2,CUST_1474
ITEM_18224,Fashion Product 8225,Accessories,Mango,240.27,3.9,CUST_1122
ITEM_18225,Fashion Product 8226,Tops,Levi's,194.7,3.9,CUST_1322
ITEM_18226,Fashion Product 8227,Footwear,Levi's,245.23,3.9,CUST_1220
ITEM_18227,Fashion Product 8228,Tops,Puma,249.52,5.0,CUST_1429
ITEM_18228,Fashion Product 8229,Dresses,Puma,222.46,2.5,CUST_1279
ITEM_18229,Fashion Product 8230,Tops,Gucci,29.08,3.7,CUST_1498
ITEM_18230,Fashion Product 8231,Tops,H&M,112.25,3.8,CUST_1148
ITEM_18231,Fashion Product 8232,Bottoms,Mango,138.19,3.2,CUST_1292
ITEM_18232,Fashion Product 8233,Tops,Adidas,39.78,3.8,CUST_1426
ITEM_18233,Fashion Product 8234,Outerwear,Adidas,204.07,4.2,CUST_1247
ITEM_18234,Fashion Product 8235,Footwear,Nike,45.68,4.2,CUST_1406
ITEM_18235,Fashion Product 8236,Bottoms,Nike,102.0,2.7,CUST_1188
ITEM_18236,Fashion Product 8237,Footwear,Mango,26.54,4.5,CUST_1011
ITEM_18237,Fashion Product 8238,Footwear,Puma,135.9,4.8,CUST_1284
ITEM_18238,Fashion Product 8239,Dresses,Zara,153.29,2.8,CUST_1045
ITEM_18239,Fashion Product 8240,Dresses,Nike,186.44,3.5,CUST_1124
ITEM_18240,Fashion Product 8241,Bottoms,Zara,91.47,3.8,CUST_1378
ITEM_18241,Fashion Product 8242,Accessories,Nike,151.73,2.8,CUST_1247
ITEM_18242,Fashion Product 8243,Dresses,Adidas,186.2,3.8,CUST_1406
ITEM_18243,Fashion Product 8244,Dresses,Levi's,192.89,3.0,CUST_1337
ITEM_18244,Fashion Product 8245,Dresses,Nike,82.39,4.8,CUST_1447
ITEM_18245,Fashion Product 8246,Footwear,Levi's,26.25,3.6,CUST_1159
ITEM_18246,Fashion Product 8247,Bottoms,Zara,19.03,5.0,CUST_1267
ITEM_18247,Fashion Product 8248,Footwear,Mango,194.33,2.6,CUST_1292
ITEM_18248,Fashion Product 8249,Outerwear,Levi's,102.51,2.8,CUST_1078
ITEM_18249,Fashion Product 8250,Footwear,Adidas,42.15,3.6,CUST_1291
ITEM_18250,Fashion Product 8251,Outerwear,H&M,54.28,4.7,CUST_1383
ITEM_18251,Fashion Product 8252,Tops,Adidas,193.88,3.9,CUST_1151
ITEM_18252,Fashion Product 8253,Tops,Zara,153.74,4.3,CUST_1285
ITEM_18253,Fashion Product 8254,Outerwear,Levi's,130.34,3.6,CUST_1151
